Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF
2294,60,3,118.0,1618,1,2,0,3,0,1,0,16,2,2,0,5,9,5,2005,2006,1,1,8,8,1,365.0,2,4,2,0,3,1,5,0.0,5,0.0,1704.0,1704.0,1,0,1,4,0,2758,0.0,0.0,2,1,4,1,0,9,6,1,0,3,2005.0,0,3.0,814.0,4,4,2,282,55,0,0,0,0,3,4,4,0,5,2007,8,4,201416.004864508,2758
2295,20,3,59.0,1810,1,2,1,3,0,1,0,16,2,2,0,2,10,5,2007,2007,3,1,5,5,1,970.0,0,4,2,0,3,0,2,1684.0,5,0.0,636.0,2320.0,1,0,1,4,0,2290,2.0,0.0,2,1,2,1,0,7,6,1,2,1,2007.0,0,3.0,1174.0,4,4,2,192,30,0,0,0,0,3,4,4,0,8,2007,6,5,185096.577205616,2290
2296,60,3,134.0,1795,1,2,0,3,0,0,0,16,2,2,0,5,8,5,2007,2008,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0.0,5,0.0,1582.0,1582.0,1,0,1,4,0,2152,0.0,0.0,2,1,3,1,2,7,6,1,2,5,2007.0,2,2.0,728.0,4,4,2,0,368,0,0,0,0,3,4,4,0,6,2007,6,5,195158.972598372,2152
2297,60,3,82.0,915,1,2,0,3,0,4,0,16,2,2,0,5,8,5,2007,2007,1,1,12,13,2,120.0,0,4,2,0,3,1,2,778.0,5,0.0,140.0,918.0,1,0,1,4,0,2100,1.0,0.0,2,1,3,1,0,8,6,2,2,3,2007.0,0,3.0,786.0,4,4,2,172,104,0,0,0,0,3,4,4,0,9,2007,6,5,184795.783735112,2100
2298,20,3,94.0,1613,1,2,0,1,0,0,1,16,2,2,0,2,9,5,2006,2006,3,1,8,8,2,510.0,0,4,2,0,3,1,5,0.0,5,0.0,1802.0,1802.0,1,0,1,4,0,1802,0.0,0.0,2,1,3,1,0,7,6,1,2,1,2006.0,0,3.0,843.0,4,4,2,158,105,0,0,0,0,3,4,4,0,6,2007,8,4,189168.263864671,1802
2299,60,3,99.0,1555,1,2,0,3,0,4,0,16,2,2,0,5,8,5,2004,2004,1,1,12,13,1,502.0,2,4,2,2,3,0,5,0.0,5,0.0,1706.0,1706.0,1,0,1,4,0,2956,0.0,0.0,2,1,5,1,0,11,6,1,0,3,2004.0,1,3.0,916.0,4,4,2,194,50,0,0,0,0,3,4,4,0,8,2007,8,4,216855.260149095,2956
2300,60,3,110.0,1672,1,2,3,3,0,4,0,16,2,2,0,5,8,5,2003,2003,1,1,12,13,1,280.0,2,4,2,0,3,2,2,938.0,5,0.0,379.0,1317.0,1,0,1,4,0,2385,1.0,0.0,2,1,3,1,2,7,6,1,2,1,2003.0,0,3.0,818.0,4,4,2,192,228,0,0,0,0,3,4,4,0,1,2007,8,4,184946.642483576,2385
2301,60,3,0.0,1492,1,2,3,3,0,4,0,16,2,2,0,5,8,5,2007,2007,3,1,12,13,2,246.0,2,4,2,0,3,0,2,669.0,5,0.0,226.0,895.0,1,0,1,4,0,1818,1.0,0.0,2,1,3,1,0,8,6,1,2,1,2007.0,0,3.0,774.0,4,4,2,196,104,0,0,0,0,3,4,4,0,8,2007,6,5,189317.51282069,1818
2302,20,3,70.0,967,1,2,0,3,0,4,0,16,2,2,0,2,7,5,2005,2006,1,1,12,13,1,210.0,2,4,2,2,3,2,2,1178.0,5,0.0,436.0,1614.0,1,0,1,4,0,1614,1.0,0.0,2,0,3,1,2,7,6,0,5,1,2005.0,1,3.0,878.0,4,4,2,100,38,0,0,0,0,3,4,4,0,5,2007,8,4,180803.277842406,1614
2303,20,3,71.0,813,1,2,0,3,0,4,0,16,2,2,0,2,8,5,2005,2005,1,1,12,13,1,210.0,2,4,2,2,3,3,2,119.0,5,0.0,1602.0,1721.0,1,0,1,4,0,1721,1.0,0.0,2,0,3,1,2,7,6,0,5,1,2005.0,1,2.0,554.0,4,4,2,168,27,0,0,0,0,3,4,4,0,1,2007,8,4,175061.18585763,1721
2304,60,3,92.0,1156,1,2,0,3,0,0,0,16,2,2,0,5,8,5,2006,2007,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0.0,5,0.0,1298.0,1298.0,1,0,1,4,0,1828,0.0,0.0,2,1,3,1,2,7,6,0,5,3,2006.0,1,3.0,876.0,4,4,2,0,40,0,0,0,0,3,4,4,0,2,2007,6,5,179074.839090732,1828
2305,120,3,34.0,109,1,2,3,3,0,4,0,16,2,2,3,2,6,5,2005,2006,1,1,12,13,2,182.0,2,4,2,2,3,0,0,866.0,5,0.0,436.0,1302.0,1,0,1,4,0,1302,1.0,0.0,1,1,1,1,2,5,6,1,2,1,2005.0,1,2.0,631.0,4,4,2,110,50,0,0,0,0,3,4,4,0,8,2007,6,5,145708.764336107,1302
2306,120,3,34.0,110,1,2,3,3,0,4,0,16,2,2,3,2,6,5,2005,2006,1,1,12,13,2,182.0,2,4,2,2,3,0,0,1030.0,5,0.0,272.0,1302.0,1,0,1,4,0,1302,1.0,0.0,1,1,1,1,2,5,6,1,2,1,2005.0,1,2.0,631.0,4,4,2,110,50,0,0,0,0,3,4,4,0,5,2007,8,4,142398.022752011,1302
2307,120,3,41.0,265,1,2,0,3,0,4,0,16,2,2,4,2,6,5,2005,2006,1,1,12,13,2,256.0,2,4,2,2,3,0,0,762.0,5,0.0,600.0,1362.0,1,0,1,4,0,1362,1.0,0.0,2,0,2,1,2,6,6,1,2,1,2005.0,1,2.0,460.0,4,4,2,192,28,0,0,0,0,3,4,4,0,6,2007,8,4,161474.534863641,1362
2308,120,3,34.0,159,1,2,3,3,0,4,0,16,2,2,3,2,8,5,2006,2006,1,1,12,13,2,108.0,2,4,2,2,1,2,2,24.0,5,0.0,1530.0,1554.0,1,0,1,4,0,1554,0.0,0.0,2,0,2,1,2,6,6,1,2,1,2006.0,1,2.0,627.0,4,4,2,156,73,0,0,0,0,3,4,4,0,5,2007,1,4,157025.945155458,1554
2309,120,3,48.0,486,1,2,0,3,0,4,0,16,2,2,4,2,9,5,2005,2005,3,1,8,8,1,394.0,0,4,2,0,3,3,2,848.0,5,0.0,729.0,1577.0,1,0,1,4,0,1577,1.0,0.0,2,0,2,1,0,6,6,1,2,1,2005.0,1,2.0,564.0,4,4,2,203,39,0,0,0,0,3,4,4,0,5,2007,8,4,163424.037827357,1577
2310,120,3,48.0,261,1,2,3,3,0,4,0,16,2,2,4,2,8,5,2006,2006,3,1,8,8,1,176.0,2,4,2,2,3,3,2,24.0,5,0.0,1300.0,1324.0,1,0,1,4,0,1324,0.0,0.0,2,0,2,1,2,6,6,1,2,1,2006.0,0,2.0,550.0,4,4,2,0,38,0,0,0,0,3,4,4,0,9,2007,6,5,164692.778645345,1324
2311,120,3,48.0,77,1,2,3,3,0,4,0,16,2,2,4,2,7,5,2003,2003,1,1,12,15,2,235.0,2,4,2,2,3,3,2,1000.0,5,0.0,405.0,1405.0,1,0,1,4,0,1405,1.0,0.0,2,0,2,1,2,6,6,1,2,1,2003.0,1,2.0,478.0,4,4,2,136,36,0,0,0,0,3,4,4,0,3,2007,8,4,152163.2443541,1405
2312,60,3,59.0,1757,1,2,0,3,0,4,0,8,6,2,0,5,6,5,2007,2007,1,1,12,13,3,0.0,2,4,1,2,3,3,5,0.0,5,0.0,768.0,768.0,1,0,1,4,0,1496,0.0,0.0,3,0,3,1,2,7,6,0,5,1,2007.0,2,2.0,572.0,4,4,2,100,0,0,0,0,0,3,4,4,0,5,2007,6,5,192383.215486656,1496
2313,60,3,65.0,1044,1,2,3,3,0,4,0,8,6,2,0,5,6,5,2005,2006,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0.0,5,0.0,768.0,768.0,1,0,1,4,0,1536,0.0,0.0,2,1,3,1,2,6,6,1,2,1,2005.0,0,2.0,400.0,4,4,2,100,38,0,0,0,0,3,4,4,0,6,2007,8,4,182520.230322476,1536
2314,60,3,58.0,1571,1,2,0,3,0,4,0,8,6,2,0,5,7,5,2006,2007,1,1,12,13,2,44.0,3,4,2,2,3,3,5,0.0,5,0.0,608.0,608.0,1,0,1,4,0,1458,0.0,0.0,2,0,3,1,2,6,6,0,5,3,2007.0,0,2.0,454.0,4,4,2,100,33,0,0,0,0,3,4,4,0,5,2007,6,5,187254.507549722,1458
2315,60,3,62.0,716,1,2,0,3,0,4,0,8,2,2,0,5,6,5,2006,2006,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0.0,5,0.0,738.0,738.0,1,0,1,4,0,1495,0.0,0.0,2,1,3,1,2,7,6,1,2,1,2006.0,1,2.0,440.0,4,4,2,100,30,0,0,0,0,3,4,4,0,3,2007,6,5,176489.659740359,1495
2316,60,3,63.0,920,1,2,0,3,0,4,0,8,2,2,0,5,6,5,2006,2007,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0.0,5,0.0,698.0,698.0,1,0,1,4,0,1746,1.0,0.0,2,1,3,1,2,6,6,1,2,3,2007.0,2,3.0,350.0,4,4,2,0,34,0,0,0,0,3,4,4,0,6,2007,6,5,181520.466841293,1746
2317,20,3,88.0,1431,1,2,0,3,0,0,0,8,2,2,0,2,6,5,2005,2005,1,1,12,13,3,0.0,3,4,2,2,3,0,2,918.0,5,0.0,408.0,1326.0,1,0,1,4,0,1326,1.0,0.0,2,0,3,1,2,6,6,0,5,1,2005.0,0,2.0,388.0,4,4,2,120,23,0,0,0,0,3,4,2,2000,6,2007,8,4,186414.978214721,1326
2318,60,3,72.0,569,1,2,0,3,0,4,0,8,2,2,0,5,6,5,2007,2007,1,1,12,13,2,22.0,2,4,2,2,3,0,5,0.0,5,0.0,752.0,752.0,1,0,1,4,0,1504,0.0,0.0,2,1,3,1,2,6,6,0,5,1,2007.0,0,2.0,440.0,4,4,2,100,32,0,0,0,0,3,4,4,0,12,2007,6,5,185197.764639705,1504
2319,60,3,64.0,458,1,2,3,3,0,4,0,8,2,2,0,5,7,5,2007,2007,1,1,12,13,2,16.0,2,4,2,2,3,3,5,0.0,5,0.0,728.0,728.0,1,0,1,4,0,1456,0.0,0.0,2,1,3,1,2,7,6,0,5,1,2007.0,0,2.0,400.0,4,4,2,100,24,0,0,0,0,3,4,4,0,7,2007,6,5,178657.794083741,1456
2320,20,3,64.0,453,1,2,3,3,0,4,0,8,2,2,0,2,7,6,2007,2007,1,1,12,13,1,0.0,2,4,2,2,3,3,5,0.0,5,0.0,1246.0,1246.0,1,0,1,4,0,1258,0.0,0.0,2,0,3,1,2,6,6,0,5,1,2007.0,1,2.0,462.0,4,4,2,0,0,0,0,0,0,3,4,4,0,8,2007,6,5,179731.198023759,1258
2321,120,3,0.0,90,1,2,3,3,0,4,0,0,2,2,4,2,8,5,2003,2003,3,1,12,13,1,72.0,2,4,2,2,3,1,2,1084.0,5,0.0,322.0,1406.0,1,0,1,4,0,1589,1.0,0.0,2,0,2,1,2,7,6,1,4,1,2003.0,0,3.0,630.0,4,4,2,143,20,0,0,0,0,3,4,4,0,11,2007,8,4,161748.271317074,1589
2322,20,3,53.0,99,1,2,3,3,0,4,0,0,2,2,0,2,7,5,2007,2007,1,1,12,13,1,16.0,2,4,2,2,3,0,5,0.0,5,0.0,1266.0,1266.0,1,0,1,4,0,1266,0.0,0.0,2,0,2,1,2,6,6,1,2,1,2007.0,0,2.0,388.0,4,4,2,100,16,0,0,0,0,3,4,4,0,8,2007,6,5,158608.749069322,1266
2323,80,3,65.0,1775,1,2,1,3,0,4,0,8,2,2,0,7,7,5,2004,2005,1,1,12,13,3,0.0,2,4,2,2,3,1,2,779.0,5,0.0,56.0,835.0,1,0,1,4,0,1119,1.0,0.0,2,0,2,1,2,5,6,0,5,1,2004.0,0,2.0,437.0,4,4,2,100,24,0,0,0,0,3,4,4,0,4,2007,8,4,178807.370559878,1119
2324,80,3,87.0,1233,1,2,0,3,0,0,0,8,2,2,0,7,7,5,2004,2004,1,1,12,13,3,0.0,2,4,2,2,3,3,2,192.0,5,0.0,192.0,384.0,1,0,1,4,0,1374,1.0,0.0,2,1,3,1,2,8,6,1,2,3,2004.0,0,2.0,400.0,4,4,2,100,0,0,0,0,0,3,4,4,0,6,2007,8,3,184187.158803897,1374
2325,20,3,59.0,1202,1,2,0,3,0,4,0,8,2,2,0,2,7,5,2006,2006,1,1,12,13,3,0.0,2,4,2,2,3,0,5,0.0,5,0.0,1510.0,1510.0,1,0,1,4,0,1525,0.0,0.0,2,1,3,1,2,6,6,1,2,1,2006.0,1,2.0,534.0,4,4,2,100,18,0,0,0,0,3,4,4,0,4,2007,6,5,181686.10402108,1525
2326,80,3,0.0,1391,1,2,0,3,0,0,0,8,2,2,0,7,7,5,2003,2003,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0.0,5,0.0,384.0,384.0,1,0,1,4,0,1394,0.0,0.0,2,1,3,1,2,7,6,1,4,3,2003.0,0,2.0,400.0,4,4,2,100,0,0,0,0,0,3,4,4,0,10,2007,8,4,190311.050228337,1394
2327,60,3,63.0,492,1,2,3,3,0,4,0,8,2,2,0,5,7,5,2003,2003,1,1,12,13,1,16.0,2,4,2,2,3,3,5,0.0,5,0.0,847.0,847.0,1,0,1,4,0,1948,0.0,0.0,2,1,4,1,2,8,6,1,2,3,2003.0,0,2.0,434.0,4,4,2,0,48,0,0,0,0,3,4,4,0,7,2007,8,4,192252.496354076,1948
2328,60,3,0.0,682,1,2,0,3,0,4,0,8,2,2,0,5,7,5,2002,2002,1,1,12,13,3,0.0,2,4,2,2,3,3,2,574.0,5,0.0,280.0,854.0,1,0,1,4,0,1995,0.0,0.0,2,1,4,1,2,8,6,1,2,3,2002.0,0,2.0,435.0,4,4,2,264,48,0,0,0,0,3,4,4,0,7,2007,8,4,193954.849525775,1995
2329,60,3,58.0,862,1,2,0,3,0,4,0,8,2,2,0,5,6,5,2000,2000,1,1,12,13,3,0.0,3,4,2,2,3,3,2,520.0,5,0.0,395.0,915.0,1,0,1,4,0,1690,1.0,0.0,2,1,3,1,3,7,6,1,4,1,2000.0,1,2.0,442.0,4,4,2,0,50,0,0,0,0,3,4,4,0,6,2007,8,4,181044.201560887,1690
2330,60,3,59.0,904,1,2,0,3,0,4,0,8,2,2,0,5,6,5,1999,2000,1,1,12,13,3,0.0,3,4,2,2,3,3,5,0.0,5,0.0,941.0,941.0,1,0,1,4,0,1644,0.0,0.0,2,1,3,1,3,7,6,1,4,1,1999.0,1,2.0,460.0,4,4,2,460,42,0,0,0,0,3,4,4,0,5,2007,8,4,180258.131219792,1644
2331,60,3,100.0,1425,1,2,0,3,0,4,0,15,2,2,0,5,8,5,1997,1998,3,1,12,13,1,515.0,2,4,2,2,3,0,2,1181.0,5,0.0,598.0,1779.0,1,0,1,4,0,2551,1.0,0.0,2,1,4,1,2,8,6,2,4,1,1998.0,0,3.0,925.0,4,4,2,76,61,0,0,0,0,3,4,4,0,6,2007,8,4,199641.657313834,2551
2332,60,3,89.0,1115,1,2,0,3,0,4,0,15,2,2,0,5,9,5,1998,1998,1,1,8,8,1,422.0,2,4,2,0,3,1,2,672.0,5,0.0,736.0,1408.0,1,0,1,4,0,3078,1.0,0.0,2,1,4,1,2,9,6,1,4,1,1998.0,0,3.0,806.0,4,4,2,108,87,0,0,0,0,3,4,4,0,7,2007,8,4,197530.775205517,3078
2333,60,3,74.0,1214,1,2,0,3,0,4,0,15,2,2,0,5,8,5,1998,1999,1,1,12,13,3,0.0,2,4,2,2,3,3,2,1048.0,5,0.0,341.0,1389.0,1,0,1,4,0,2582,1.0,0.0,2,1,4,1,2,9,6,1,4,1,1998.0,0,3.0,758.0,4,4,2,286,60,0,0,0,0,3,4,4,0,1,2007,8,4,191777.196949138,2582
2334,60,3,83.0,1169,1,2,3,3,0,4,0,15,2,2,0,5,7,5,1998,1998,1,1,12,13,1,275.0,2,4,2,2,3,3,5,0.0,5,0.0,1066.0,1066.0,1,0,1,4,0,2385,0.0,0.0,2,1,4,1,2,8,6,1,4,3,1998.0,0,3.0,600.0,4,4,2,120,38,0,0,0,0,3,4,4,0,5,2007,8,4,195779.543033588,2385
2335,60,3,88.0,1353,1,2,3,3,0,4,0,15,2,2,0,5,8,5,1992,1993,1,1,12,13,1,309.0,2,4,2,0,3,3,2,335.0,5,0.0,770.0,1105.0,1,0,1,4,0,2202,1.0,0.0,2,1,4,1,2,9,6,1,4,1,1992.0,1,2.0,517.0,4,4,2,0,65,0,0,144,0,3,4,4,0,9,2007,8,4,202112.046522999,2202
2336,60,3,82.0,760,1,2,0,3,0,4,0,15,2,2,0,5,8,5,1996,1997,1,1,12,13,1,526.0,2,2,2,2,3,3,2,1225.0,5,0.0,100.0,1325.0,1,0,1,4,0,2538,0.0,0.0,2,1,4,1,2,8,6,1,4,1,1996.0,1,3.0,933.0,4,4,2,198,92,0,0,0,0,3,4,4,0,5,2007,8,4,192343.34807661,2538
2337,20,3,75.0,965,1,2,3,3,0,4,0,21,1,2,0,2,7,6,2007,2007,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0.0,5,0.0,1369.0,1369.0,1,0,1,4,0,1369,0.0,0.0,2,0,3,1,2,5,6,0,5,1,2007.0,2,2.0,605.0,4,4,2,0,203,0,0,0,0,3,4,4,0,9,2007,6,5,185191.359443218,1369
2338,20,3,91.0,1366,1,2,3,3,0,4,0,21,1,2,0,2,8,5,2007,2007,1,1,12,13,1,164.0,2,4,2,2,3,3,2,1220.0,5,0.0,322.0,1542.0,1,0,1,4,0,1542,1.0,0.0,2,0,3,1,2,6,6,1,2,1,2007.0,2,3.0,852.0,4,4,2,168,110,0,0,0,0,3,4,4,0,7,2007,6,5,186760.207965688,1542
2339,20,3,76.0,1127,1,2,3,3,0,4,0,21,2,2,0,2,8,5,2006,2006,1,1,12,13,1,248.0,2,4,2,2,3,2,2,28.0,5,0.0,1496.0,1524.0,1,2,1,4,0,1534,0.0,0.0,2,0,3,1,2,7,6,1,2,1,2006.0,0,2.0,484.0,4,4,2,168,46,0,0,0,0,3,4,4,0,1,2007,8,3,177733.78193528,1534
2340,20,3,98.0,1444,1,2,0,3,0,4,0,21,2,2,0,2,10,5,2007,2007,3,1,5,5,1,754.0,0,4,2,0,3,0,2,1572.0,5,0.0,394.0,1966.0,1,0,1,4,0,1966,1.0,0.0,2,0,1,1,0,6,6,1,2,1,2007.0,0,3.0,1092.0,4,4,2,76,52,0,0,0,0,3,4,4,0,10,2007,6,5,164430.391189608,1966
2341,20,3,85.0,977,1,2,3,3,0,2,0,21,1,2,0,2,7,5,2007,2007,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0.0,5,0.0,1528.0,1528.0,1,0,1,4,0,1528,0.0,0.0,3,2,3,1,2,6,6,1,4,1,2007.0,2,2.0,480.0,4,4,2,0,228,0,0,0,0,3,4,4,0,9,2007,6,5,185299.601552401,1528
2342,20,3,74.0,711,1,2,3,3,0,4,0,21,2,2,0,2,8,5,2005,2005,1,1,12,13,1,148.0,2,4,2,2,3,0,2,769.0,5,0.0,769.0,1538.0,1,0,1,4,0,1538,1.0,0.0,2,0,3,1,2,7,6,0,5,1,2005.0,1,2.0,484.0,4,4,2,146,40,0,0,0,0,3,4,4,0,12,2007,8,4,186414.012339254,1538
2343,20,3,70.0,580,1,2,3,3,0,4,0,21,2,2,0,2,7,5,2005,2006,1,1,12,13,1,143.0,2,4,2,2,1,0,2,778.0,5,0.0,716.0,1494.0,1,0,1,4,0,1506,1.0,0.0,2,0,3,1,2,7,6,1,2,1,2005.0,1,2.0,672.0,4,4,2,192,35,0,0,0,0,3,4,4,0,4,2007,8,4,176401.921054593,1506
2344,60,3,70.0,896,1,2,3,3,0,4,0,21,2,2,0,5,7,5,2006,2006,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0.0,5,0.0,982.0,982.0,1,0,1,4,0,1977,0.0,0.0,2,1,3,1,2,7,6,0,5,1,2006.0,1,3.0,574.0,4,4,2,240,53,0,0,0,0,3,4,4,0,7,2007,8,3,182381.322639642,1977
2345,60,3,75.0,695,1,2,3,3,0,4,0,21,2,2,0,5,8,5,2006,2006,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0.0,5,0.0,1302.0,1302.0,1,0,1,4,0,1830,0.0,0.0,2,1,3,1,2,7,6,0,5,3,2006.0,1,3.0,859.0,4,4,2,0,40,0,0,0,0,3,4,4,0,3,2007,8,4,176334.184710805,1830
2346,20,1,72.0,660,1,2,3,3,0,4,0,21,2,2,0,2,8,5,2007,2007,1,1,12,13,3,0.0,2,4,2,2,3,3,2,24.0,5,0.0,1314.0,1338.0,1,0,1,4,0,1338,0.0,0.0,2,0,3,1,2,6,6,0,5,1,2007.0,1,2.0,598.0,4,4,2,0,141,0,0,0,0,3,4,4,0,11,2007,6,5,184901.735847457,1338
2347,20,1,75.0,751,1,2,3,3,0,4,0,21,2,2,0,2,7,5,2006,2007,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0.0,5,0.0,1335.0,1335.0,1,0,1,4,0,1335,0.0,0.0,2,0,3,1,2,6,6,0,5,1,2007.0,1,2.0,575.0,4,4,2,0,210,0,0,0,0,3,4,4,0,6,2007,6,5,180085.766885029,1335
2348,60,1,72.0,660,1,2,3,3,0,4,0,21,2,2,0,5,8,5,2007,2007,1,1,12,13,3,0.0,2,4,2,2,3,0,2,350.0,5,0.0,546.0,896.0,1,0,1,4,0,1792,0.0,0.0,2,1,3,1,2,8,6,0,5,1,2007.0,0,2.0,590.0,4,4,2,184,96,0,0,0,0,3,4,4,0,11,2007,6,5,184901.735847457,1792
2349,60,1,81.0,1082,1,2,3,3,0,0,0,21,2,2,0,5,5,5,2007,2007,1,1,12,13,3,0.0,2,4,1,2,3,4,5,0.0,5,0.0,725.0,725.0,1,0,1,4,0,1588,0.0,0.0,3,0,3,1,2,8,6,0,5,1,2007.0,2,2.0,561.0,4,4,2,0,0,0,0,0,0,3,4,4,0,7,2007,6,5,183967.561548763,1588
2350,60,1,112.0,1432,1,2,0,3,0,4,0,21,2,2,0,5,8,5,2007,2007,3,1,14,15,3,0.0,2,4,2,0,3,0,2,745.0,5,0.0,210.0,955.0,1,0,1,4,0,1880,1.0,0.0,2,1,3,1,0,8,6,1,2,1,2007.0,0,3.0,880.0,4,4,2,168,127,0,0,0,0,3,4,4,0,12,2007,6,5,193046.301574659,1880
2351,20,1,84.0,1089,1,2,3,3,0,0,0,21,2,2,0,2,8,5,2007,2007,1,1,5,5,3,0.0,0,4,2,2,3,2,5,0.0,5,0.0,1574.0,1574.0,1,0,1,4,0,1584,0.0,0.0,2,0,2,1,0,6,6,1,2,1,2007.0,0,2.0,594.0,4,4,2,0,256,0,0,0,0,3,4,4,0,5,2007,6,5,168538.969495849,1584
2352,20,1,100.0,1364,1,2,0,3,0,0,0,21,2,2,0,2,8,5,2006,2006,1,1,12,13,1,298.0,2,4,2,2,3,0,5,0.0,5,0.0,1685.0,1685.0,1,0,1,4,0,1685,0.0,0.0,2,0,2,1,2,5,6,1,2,1,2006.0,0,3.0,658.0,4,4,2,112,63,0,0,0,0,3,4,4,0,4,2007,8,4,170157.842016969,1685
2353,60,1,85.0,1131,1,2,3,3,0,4,0,21,2,2,0,5,6,5,2004,2004,1,1,12,13,1,353.0,2,4,2,2,3,0,5,0.0,5,0.0,1158.0,1158.0,1,0,1,4,0,2443,0.0,0.0,2,1,4,1,2,9,3,1,2,3,2004.0,1,3.0,744.0,4,4,2,193,127,0,0,0,0,3,4,4,0,6,2007,8,4,196559.709259637,2443
2354,20,3,63.0,419,1,2,3,3,0,4,0,20,2,2,0,2,6,5,2006,2007,1,1,12,13,3,0.0,3,4,2,2,3,3,5,0.0,5,0.0,1100.0,1100.0,1,0,1,4,0,1100,0.0,0.0,1,1,3,1,3,6,6,0,5,6,0.0,3,0.0,0.0,5,5,2,0,136,0,0,0,0,3,4,4,0,6,2007,6,5,177133.709361852,1100
2355,20,3,63.0,419,1,2,3,3,0,4,0,20,2,2,0,2,7,5,2006,2006,1,1,12,13,3,0.0,2,4,2,2,1,3,5,0.0,5,0.0,1143.0,1143.0,1,0,1,4,0,1143,0.0,0.0,1,1,3,1,2,5,6,0,5,6,0.0,3,0.0,0.0,5,5,2,0,55,0,0,0,0,3,4,4,0,10,2007,8,4,181553.279576244,1143
2356,20,3,60.0,1476,1,2,3,3,0,4,0,20,5,2,0,2,5,5,2003,2004,1,1,12,13,1,126.0,2,4,2,2,3,3,2,729.0,5,0.0,365.0,1094.0,1,0,1,4,0,1094,1.0,0.0,1,0,3,1,2,6,6,0,5,5,2004.0,2,2.0,576.0,4,4,2,0,0,0,0,0,0,3,4,4,0,5,2007,8,4,185770.606634739,1094
2357,20,3,65.0,411,1,2,0,3,0,4,0,20,2,2,0,2,7,5,2006,2006,1,1,12,13,1,170.0,2,4,2,2,3,3,5,0.0,5,0.0,1461.0,1461.0,1,0,1,4,0,1486,0.0,0.0,2,0,3,1,2,7,6,0,5,1,2006.0,1,2.0,566.0,4,4,2,0,32,0,0,0,0,3,4,4,0,6,2007,8,4,177017.595099274,1486
2358,60,3,0.0,1327,1,2,1,3,0,0,0,20,2,2,0,5,6,5,1993,1997,1,1,12,13,3,0.0,2,4,2,2,3,3,0,480.0,5,0.0,384.0,864.0,1,0,1,4,0,1820,0.0,0.0,2,1,3,1,2,7,6,0,5,1,1993.0,1,2.0,492.0,4,4,2,144,85,0,0,0,0,3,0,4,0,5,2007,8,4,184123.358536806,1820
2359,160,3,50.0,520,1,2,3,3,0,4,0,20,2,2,4,5,6,5,1980,1980,1,1,9,10,3,0.0,3,4,1,3,3,3,5,0.0,5,0.0,630.0,630.0,1,0,1,4,0,1266,0.0,0.0,1,1,2,1,3,5,6,2,4,1,1980.0,1,1.0,283.0,4,4,2,340,0,0,0,0,0,3,2,4,0,7,2007,8,4,165970.357492196,1266
2360,20,3,64.0,264,1,2,3,3,0,4,0,19,2,2,0,2,5,5,1977,1977,1,1,9,10,3,0.0,3,4,1,2,3,3,3,138.0,4,351.0,405.0,894.0,1,4,1,4,0,894,1.0,0.0,1,0,2,1,3,5,6,0,5,5,1979.0,2,1.0,308.0,4,4,2,192,0,0,0,0,0,3,4,4,0,3,2007,8,4,158151.985049452,894
2361,20,3,84.0,416,1,2,3,3,0,0,0,19,2,2,0,2,5,7,1968,1968,1,1,6,6,3,0.0,3,4,1,3,3,3,4,812.0,5,0.0,228.0,1040.0,1,4,1,4,0,1040,1.0,0.0,1,1,3,1,3,5,6,0,5,5,1991.0,0,2.0,686.0,4,4,2,188,0,0,0,0,0,3,4,4,0,6,2007,8,4,177086.476441481,1040
